Month,Scheduled Operator,Country to/from,Passengers In,Freight In,Mail In,Passengers Out,Freight Out,Mail Out,Year
01/02/2011,Air Australia,Indonesia,1482,0,0,1668,0,0,2011
01/02/2011,Air Australia,Thailand,361,0,0,747,0,0,2011
01/02/2011,Air Caledonie,New Caledonia,3054,3.914,0.542,5730,86.461,2.5,2011
01/02/2011,Air Canada,Canada,6803,207.684,60.861,5093,165.864,18.075,2011
01/02/2011,Air China,China,13747,340.253,19.634,12584,357.562,5.703,2011
01/02/2011,Air Mauritius,Mauritius,1796,66.767,0.021,1062,29.435,0,2011
01/02/2011,Air New Zealand,New Zealand,89203,1721.04,247.533,89683,1341.89,0.454,2011
01/02/2011,Air Niugini,Papua New Guinea,7160,56.391,1.511,7199,224.212,11.33,2011
01/02/2011,Air Vanuatu,Vanuatu,2053,19.208,5.079,2093,34.333,3.628,2011
01/02/2011,AirAsia X,Malaysia,35192,760,0,27005,186.7,0,2011
01/02/2011,Airlines PNG,Papua New Guinea,97,0.11,0.015,104,5.467,0.04,2011
01/02/2011,Asiana Airlines,Korea,6946,135.629,35.417,6444,98.009,0,2011
01/02/2011,British Airways,Singapore,2769,116.126,0,2128,277.174,0,2011
01/02/2011,British Airways,Thailand,4639,60.755,0,3032,32.649,0,2011
01/02/2011,British Airways,UK,7695,319.751,20.512,5929,57.269,0,2011
01/02/2011,Cathay Pacific Airways,Hong Kong (SAR),64459,2590.72,238.244,52069,2676.32,29.323,2011
01/02/2011,China Airlines,New Zealand,549,100.949,0,2486,53.172,0.129,2011
01/02/2011,China Airlines,Taiwan,7143,65.806,7.007,6430,113.747,0.49,2011
01/02/2011,China Eastern Airlines,China,14584,188.85,12.925,11998,166.481,0.399,2011
01/02/2011,China Southern Airlines,China,22029,319.719,34.442,16584,93.49,18.18,2011
01/02/2011,Continental Micronesia,Guam,1145,0.034,0.002,926,1.182,0.011,2011
01/02/2011,Delta Air Lines,USA,6973,252.506,78.328,5761,261.798,0,2011
01/02/2011,Emirates,Malaysia,2751,0.655,0,1731,8.733,0,2011
01/02/2011,Emirates,New Zealand,23185,1464.4,0,20745,804.035,0.214,2011
01/02/2011,Emirates,Singapore,7978,153.695,11.249,4981,309.713,0,2011
01/02/2011,Emirates,Thailand,1918,3.597,0,2518,4.325,0,2011
01/02/2011,Emirates,United Arab Emirates,49629,1855.931,70.785,36966,1901.792,0,2011
01/02/2011,Etihad Airways,Singapore,649,43.121,0,475,50.298,0,2011
01/02/2011,Etihad Airways,United Arab Emirates,19349,635.416,104.83,15071,898.75,19.781,2011
01/02/2011,Eva Air,Taiwan,1654,66.459,5.158,1150,13.202,0,2011
01/02/2011,Federal Express Corporation,China,,,,,15.674,0,2011
01/02/2011,Federal Express Corporation,USA,,971.309,21.592,,,,2011
01/02/2011,Fiji Airways,Fiji,11771,391.818,2.471,10871,210.956,9.089,2011
01/02/2011,Garuda Indonesia,Indonesia,19074,442.554,2.501,14216,144.746,0,2011
01/02/2011,Hainan Airlines,China,1466,59.04,0,1506,0.283,0,2011
01/02/2011,Hawaiian Airlines,USA,3516,3.635,0.92,3687,23.659,0,2011
01/02/2011,Indonesia AirAsia,Indonesia,12216,0,0,11300,0,0,2011
01/02/2011,Japan Airlines,Japan,6642,61.711,162.971,6184,142.743,0.714,2011
01/02/2011,Jetstar,Fiji,2105,0,0,1953,0,0,2011
01/02/2011,Jetstar,Indonesia,14661,226.36,0,15369,9.564,0.534,2011
01/02/2011,Jetstar,Japan,23880,368.344,6.659,20128,138.119,17.443,2011
01/02/2011,Jetstar,New Zealand,23670,23.784,0,26313,24.173,12.813,2011
01/02/2011,Jetstar,Philippines,838,0,0,1211,0,0,2011
01/02/2011,Jetstar,Singapore,10332,210.74,11.871,8357,146.235,7.078,2011
01/02/2011,Jetstar,Thailand,6114,200.966,0.244,5358,54.537,0.877,2011
01/02/2011,Jetstar,USA,3492,66.866,6.722,3715,42.155,0.166,2011
01/02/2011,Jetstar,Vietnam,2157,0,0,1959,0,0,2011
01/02/2011,Jetstar Asia,Singapore,4120,0,0,3443,0,0,2011
01/02/2011,Korean Air,Korea,15533,737.315,71.456,12668,633.135,3.044,2011
01/02/2011,LAN Airlines,Chile,2661,142.762,9.043,2904,115.484,2.73,2011
01/02/2011,LAN Airlines,New Zealand,1975,10.832,0,2900,91.569,0,2011
01/02/2011,Malaysia Airlines,Indonesia,,,,0,0,0,2011
01/02/2011,Malaysia Airlines,Malaysia,49596,1932.704,18.895,40684,786.806,0,2011
01/02/2011,Our Airline,Kiribati,49,0,0,28,0.061,0,2011
01/02/2011,Our Airline,Nauru,101,0.244,0.02,143,6.689,0.312,2011
01/02/2011,Our Airline,Solomon Islands,,0,0,10,0,0,2011
01/02/2011,Pacific Air Express,Papua New Guinea,,9.394,0,,103.4,0,2011
01/02/2011,Pacific Air Express,Solomon Islands,,5.431,0,,54.566,0,2011
01/02/2011,Pacific Air Express,Vanuatu,,21.63,0,,3.137,0,2011
01/02/2011,Philippine Airlines,Philippines,6959,209.261,0,4873,75.29,0,2011
01/02/2011,Qantas Airways,Argentina,2566,39.895,0,3320,43.579,0.748,2011
01/02/2011,Qantas Airways,China,7002,347.516,27.445,5497,228.873,2.526,2011
01/02/2011,Qantas Airways,Germany,3809,148.245,8.351,3050,22.088,40.379,2011
01/02/2011,Qantas Airways,Hong Kong (SAR),23460,817.277,17.162,20271,550.074,26.647,2011
01/02/2011,Qantas Airways,India,543,27.647,0,390,6.123,0.73,2011
01/02/2011,Qantas Airways,Indonesia,2905,80.879,0.137,2166,135.386,2.084,2011
01/02/2011,Qantas Airways,Japan,11518,134.035,25.037,10457,127.819,36.065,2011
01/02/2011,Qantas Airways,Korea,,,,,37.364,0,2011
01/02/2011,Qantas Airways,New Caledonia,1454,0.231,0.279,2244,14.891,2.312,2011
01/02/2011,Qantas Airways,New Zealand,44620,746.847,13.437,46007,1018.373,144.906,2011
01/02/2011,Qantas Airways,Papua New Guinea,1436,0,0,1314,0,0,2011
01/02/2011,Qantas Airways,Philippines,3658,39.616,7.068,2823,35.189,1.655,2011
01/02/2011,Qantas Airways,Singapore,38945,1156.801,66.944,32201,1107.878,115.988,2011
01/02/2011,Qantas Airways,South Africa,6587,156.023,3.451,5423,93.478,8.735,2011
01/02/2011,Qantas Airways,Thailand,3646,91.025,2.261,2985,115.927,13.329,2011
01/02/2011,Qantas Airways,UK,15469,434.256,66.079,12140,70.1,91.537,2011
01/02/2011,Qantas Airways,United Arab Emirates,,,,,84.735,0,2011
01/02/2011,Qantas Airways,USA,40403,1783.61,295.613,33623,292.414,111.904,2011
01/02/2011,Qantas Airways,Vietnam,,,,,2.774,0,2011
01/02/2011,Qatar Airways,Qatar,5684,298.872,0.354,4229,587.979,0.026,2011
01/02/2011,Royal Brunei Airlines,Brunei,8021,107.933,0.016,5253,98.781,0,2011
01/02/2011,Singapore Airlines,New Zealand,,417.264,0,,651.056,0,2011
01/02/2011,Singapore Airlines,Singapore,112193,4098.294,151.462,84247,2737.439,0.622,2011
01/02/2011,Solomon Airlines,Solomon Islands,1146,3.53,0,1318,17.684,0,2011
01/02/2011,South African Airways,South Africa,4535,43.212,1.343,3718,227.758,1.481,2011
01/02/2011,Tasman Cargo Airlines,New Zealand,,382.976,0,,410.198,0,2011
01/02/2011,Thai Airways International,Thailand,39073,2310.287,204.703,29006,1263.513,4.895,2011
01/02/2011,Tigerair,Singapore,4429,0,0,3028,0,0,2011
01/02/2011,United Airlines,USA,19007,15.036,53.077,15446,380.015,7.46,2011
01/02/2011,United Parcel Service,China,,,,,2.698,0,2011
01/02/2011,United Parcel Service,Singapore,,,,,153.206,0,2011
01/02/2011,United Parcel Service,Taiwan,,,,,1.682,0,2011
01/02/2011,United Parcel Service,USA,,1578.86,0,,,,2011
01/02/2011,V Australia,South Africa,1642,3.658,0,1754,14.011,0,2011
01/02/2011,V Australia,Thailand,3957,111.284,0,2767,0.051,0,2011
01/02/2011,V Australia,United Arab Emirates,494,4.998,0,344,20.341,0,2011
01/02/2011,V Australia,USA,17733,309.932,0,15003,325.774,0,2011
01/02/2011,Vietnam Airlines,Vietnam,10973,321.403,0,6756,108.974,0,2011
01/02/2011,Virgin Atlantic Airways,Hong Kong (SAR),5997,360.041,0,3833,256.6,0,2011
01/02/2011,Virgin Atlantic Airways,UK,1876,48.918,0,1796,24.458,0,2011
01/02/2011,Virgin Australia,Fiji,7663,7.455,0,7431,11.127,0,2011
01/02/2011,Virgin Australia,Indonesia,13623,0,0,13128,0,0,2011
01/02/2011,Virgin Australia,New Zealand,32910,68.95,0,35932,52.749,0,2011
01/02/2011,Virgin Australia,Papua New Guinea,1472,0,0,1518,18.064,0,2011
01/02/2011,Virgin Australia,Solomon Islands,792,0,0,648,5.462,0,2011
01/02/2011,Virgin Australia,Thailand,1484,0,0,1212,0,0,2011
01/02/2011,Virgin Australia,Tonga,916,0.116,0,832,1.249,0,2011
01/02/2011,Virgin Australia,Vanuatu,1515,6.329,0,1596,9.261,0,2011
01/02/2011,Virgin Samoa,Western Samoa,1685,0.116,0,1332,2,0,2011
01/03/2011,Aerolineas Argentinas,Argentina,2055,12.617,1.2,2077,25.607,0,2011
01/03/2011,Aerolineas Argentinas,New Zealand,955,55.755,0,1099,62.456,0,2011
01/03/2011,Air Austral,France,24,0,0,39,16.368,0,2011
01/03/2011,Air Austral,Reunion,735,2.787,0,818,12.676,0,2011
01/03/2011,Air Australia,Indonesia,1954,0,0,2099,0,0,2011
01/03/2011,Air Australia,Thailand,3310,0,0,3616,0,0,2011
01/03/2011,Air Caledonie,New Caledonia,3309,4.002,0.484,3129,93.083,1.145,2011
01/03/2011,Air Canada,Canada,6188,274.42,55.378,6377,184.933,20.41,2011
01/03/2011,Air China,China,11514,401.762,38.352,9906,264.902,7.533,2011
01/03/2011,Air Mauritius,Mauritius,1270,78.89,0.006,1133,41.441,0,2011
01/03/2011,Air New Zealand,New Zealand,101275,2009.668,252.254,90841,1391.238,0.317,2011
01/03/2011,Air Niugini,Papua New Guinea,7758,110.875,0.481,7895,234.481,8.331,2011
01/03/2011,Air Vanuatu,Vanuatu,2267,19.992,5.027,2294,42.027,3.718,2011
01/03/2011,AirAsia X,Malaysia,28208,712.3,0,25492,137.1,0,2011
01/03/2011,Airlines PNG,Papua New Guinea,136,0.148,0.015,125,6.57,0.012,2011
01/03/2011,Asiana Airlines,Korea,6296,176.784,47.701,6445,179.244,0,2011
01/03/2011,British Airways,Singapore,2339,157.922,0,2706,257.32,0,2011
01/03/2011,British Airways,Thailand,3494,67.664,1.246,3560,31.591,0,2011
01/03/2011,British Airways,UK,6341,425.153,32.588,7739,84.139,0,2011
01/03/2011,Cathay Pacific Airways,Hong Kong (SAR),51049,4197.494,380.281,50439,3190.028,22.161,2011
01/03/2011,China Airlines,New Zealand,1348,59.228,0,1843,54.77,0.16,2011
01/03/2011,China Airlines,Taiwan,4603,137.768,14.925,5133,147.408,0.57,2011
01/03/2011,China Eastern Airlines,China,8525,246.539,22.75,6840,224.06,0.606,2011
01/03/2011,China Southern Airlines,China,20852,1060.144,72.05,16590,116.492,24.507,2011
01/03/2011,Continental Micronesia,Guam,1851,0.269,0.004,1770,0.766,0.013,2011
01/03/2011,Delta Air Lines,USA,5972,352.378,93.131,7419,285.163,0,2011
01/03/2011,Emirates,Malaysia,2469,8.285,0,2721,18.496,0,2011
01/03/2011,Emirates,New Zealand,24905,1598.25,0,18739,910.777,0,2011
01/03/2011,Emirates,Singapore,6093,176.556,18.463,6097,601.587,0,2011
01/03/2011,Emirates,Thailand,2828,10.206,0,2653,4.356,0,2011
01/03/2011,Emirates,United Arab Emirates,37112,2218.487,65.926,48377,1931.484,0,2011
01/03/2011,Etihad Airways,Singapore,537,59.543,0,639,73.593,0,2011
01/03/2011,Etihad Airways,United Arab Emirates,14400,918.056,110.607,18586,805.219,27.746,2011
01/03/2011,Eva Air,Taiwan,1086,78.469,5.498,1065,75.486,0,2011
01/03/2011,Federal Express Corporation,China,,,,,4.037,0,2011
01/03/2011,Federal Express Corporation,USA,,786.746,20.792,,,,2011
01/03/2011,Fiji Airways,Fiji,13267,543.885,2.248,14234,228.694,8.916,2011
01/03/2011,Garuda Indonesia,Indonesia,17168,718.828,4.637,17512,163.992,0,2011
01/03/2011,Hainan Airlines,China,958,123.53,0,599,3.83,0,2011
01/03/2011,Hawaiian Airlines,USA,3727,3.263,3.633,3968,46.102,0,2011
01/03/2011,Indonesia AirAsia,Indonesia,12992,0,0,13097,0,0,2011
01/03/2011,Japan Airlines,Japan,5551,86.9,167.194,5128,263.582,0.445,2011
01/03/2011,Jetstar,Fiji,2079,0,0,2048,0,0,2011
01/03/2011,Jetstar,Guam,,,,411,0,0,2011
01/03/2011,Jetstar,Indonesia,16660,257.946,0,16762,16.931,0.436,2011
01/03/2011,Jetstar,Japan,21979,301.207,6.784,19677,184.918,16.67,2011
01/03/2011,Jetstar,New Zealand,26530,23.224,0,25159,32.204,14.187,2011
01/03/2011,Jetstar,Philippines,1608,0,0,1881,0,0,2011
01/03/2011,Jetstar,Singapore,10048,248.964,7.376,9923,219.166,6.964,2011
01/03/2011,Jetstar,Thailand,5883,242.344,0.672,5636,59.109,1.455,2011
01/03/2011,Jetstar,USA,4117,127.144,6.499,4539,49.692,0.379,2011
01/03/2011,Jetstar,Vietnam,2321,5.391,0,2131,0.32,0,2011
01/03/2011,Jetstar Asia,Singapore,3997,0,0,3994,0,0,2011
01/03/2011,Korean Air,Korea,10373,926.414,103.346,11634,632.132,3.674,2011
01/03/2011,LAN Airlines,Chile,3254,199.612,2.116,2851,145.721,4.218,2011
01/03/2011,LAN Airlines,New Zealand,2290,28.431,0,2620,76.217,0.641,2011
01/03/2011,Malaysia Airlines,Indonesia,,,,0,0,0,2011
01/03/2011,Malaysia Airlines,Malaysia,44645,3152.883,23.606,44380,1276.327,0.246,2011
01/03/2011,Our Airline,Nauru,205,0.222,0,132,8.651,0.356,2011
01/03/2011,Our Airline,Solomon Islands,,,,10,0,0,2011
01/03/2011,Pacific Air Express,Papua New Guinea,,5.833,0,,112.876,0,2011
01/03/2011,Pacific Air Express,Solomon Islands,,4.701,0,,69.167,0,2011
01/03/2011,Pacific Air Express,Vanuatu,,19.636,0,,4.949,0,2011
01/03/2011,Philippine Airlines,Philippines,4968,298.229,0,4766,104.597,0,2011
01/03/2011,Qantas Airways,Argentina,3123,50.928,0,3334,41.304,0.767,2011
01/03/2011,Qantas Airways,China,5631,848.018,30.28,5074,292.491,4.544,2011
01/03/2011,Qantas Airways,Germany,2508,132.917,13.516,3917,15.32,47.866,2011
01/03/2011,Qantas Airways,Hong Kong (SAR),21931,1555.89,25.282,21887,527.304,33.924,2011
01/03/2011,Qantas Airways,India,395,35.714,0,434,0.686,0.81,2011
01/03/2011,Qantas Airways,Indonesia,2446,87.868,0.21,2607,114.702,2.552,2011
01/03/2011,Qantas Airways,Japan,8658,194.53,22.417,7534,183.281,47.879,2011
01/03/2011,Qantas Airways,Korea,,,,,17.42,0,2011
01/03/2011,Qantas Airways,Macau,,,,,13.5,0,2011
01/03/2011,Qantas Airways,Malaysia,,,,,229.5,0,2011
01/03/2011,Qantas Airways,New Caledonia,1602,0.305,0.218,1866,12.291,1.794,2011
01/03/2011,Qantas Airways,New Zealand,50951,844.039,13.449,48568,1221.226,182.716,2011
01/03/2011,Qantas Airways,Papua New Guinea,1656,0,0,1536,0,0,2011
01/03/2011,Qantas Airways,Philippines,3354,27.874,7.246,3395,69.591,1.764,2011
01/03/2011,Qantas Airways,Singapore,36420,1614.36,70.814,36861,1456.948,139.97,2011
01/03/2011,Qantas Airways,South Africa,7050,108.832,3.715,7229,136.082,11.119,2011
01/03/2011,Qantas Airways,Taiwan,,,,,100.038,0,2011
01/03/2011,Qantas Airways,Thailand,3785,107.796,1.416,3773,77.009,14.39,2011
01/03/2011,Qantas Airways,UK,14029,440.635,94.8,16740,80.89,110.159,2011
01/03/2011,Qantas Airways,USA,38481,2352.143,359.709,42785,399.934,142.767,2011
01/03/2011,Qantas Airways,Vietnam,,,,,14.249,0,2011
01/03/2011,Qatar Airways,Qatar,4747,320.951,0.514,5750,459.788,0.03,2011
01/03/2011,Royal Brunei Airlines,Brunei,6214,151.602,0.031,6487,123.222,0,2011
01/03/2011,Singapore Airlines,Malaysia,,,,,110.47,0,2011
01/03/2011,Singapore Airlines,New Zealand,,444.181,0,,668.448,0,2011
01/03/2011,Singapore Airlines,Singapore,95629,5725.957,185.62,95342,3515.489,0.54,2011
01/03/2011,Solomon Airlines,Solomon Islands,1409,5.156,0,1397,16.746,0,2011
01/03/2011,South African Airways,South Africa,4581,56.912,1.481,4630,302.065,1.279,2011
01/03/2011,Tasman Cargo Airlines,New Zealand,,434.865,0,,450.343,0,2011
01/03/2011,Thai Airways International,Thailand,29523,2846.722,221.499,28663,1387.406,3.967,2011
01/03/2011,Tigerair,Singapore,4263,0,0,3807,0,0,2011
01/03/2011,United Airlines,USA,16189,28.823,78.248,19794,445.8,5.74,2011
01/03/2011,United Parcel Service,Singapore,,,,,151.106,0,2011
01/03/2011,United Parcel Service,Taiwan,,,,,8.788,0,2011
01/03/2011,United Parcel Service,USA,,1872.872,0,,,,2011
01/03/2011,V Australia,United Arab Emirates,1571,13.646,0,2706,49.938,0,2011
01/03/2011,V Australia,USA,16767,410.476,0,18992,445.192,0,2011
01/03/2011,Vietnam Airlines,Vietnam,9154,430.805,0,7279,138.029,0,2011
01/03/2011,Virgin Atlantic Airways,Hong Kong (SAR),3818,580.811,0,3667,181.492,0,2011
01/03/2011,Virgin Atlantic Airways,UK,1856,14.291,0,2425,12.965,0,2011
01/03/2011,Virgin Australia,Fiji,10303,8.535,0,10400,9.985,0,2011
01/03/2011,Virgin Australia,Indonesia,14968,0,0,15259,0,0,2011
01/03/2011,Virgin Australia,New Zealand,36900,95.819,0,34333,63.037,0,2011
01/03/2011,Virgin Australia,Papua New Guinea,1509,1.537,0,1544,20.714,0,2011
01/03/2011,Virgin Australia,Solomon Islands,814,0,0,781,8.379,0,2011
01/03/2011,Virgin Australia,Thailand,1378,0,0,1316,0,0,2011
01/03/2011,Virgin Australia,Tonga,782,1.158,0,867,1.276,0,2011
01/03/2011,Virgin Australia,Vanuatu,2129,7.267,0,2148,10.38,0,2011
01/03/2011,Virgin Samoa,Western Samoa,1524,0.802,0,1377,0.857,0,2011
01/04/2011,Aerolineas Argentinas,Argentina,1359,5.501,0.85,1319,40.738,0,2012
01/04/2011,Aerolineas Argentinas,New Zealand,899,40.903,0,1120,34.51,0,2012
01/04/2011,Air Austral,France,49,0,0,66,20.225,0,2012
01/04/2011,Air Austral,Reunion,689,0.634,0,856,22.882,0,2012
01/04/2011,Air Australia,Indonesia,2817,0,0,3590,0,0,2012
01/04/2011,Air Australia,Thailand,3667,0,0,4006,0,0,2012
01/04/2011,Air Caledonie,New Caledonia,3085,3.778,0.443,3503,83.754,1.094,2012
01/04/2011,Air Canada,Canada,5407,309.674,55.095,7228,189.933,18.115,2012
01/04/2011,Air China,China,10365,417.482,44.93,11343,243.257,8.086,2012
01/04/2011,Air Mauritius,Mauritius,1283,81.86,0.007,1541,27.722,0,2012
01/04/2011,Air New Zealand,New Zealand,95257,1841.113,214.651,91100,1335.81,0.816,2012
01/04/2011,Air Niugini,Papua New Guinea,8060,88.009,1.155,8174,312.381,12.866,2012
01/04/2011,Air Vanuatu,Vanuatu,3613,39.265,5.47,4091,32.457,3.516,2012
01/04/2011,AirAsia X,Malaysia,27314,842,0,27265,85.2,0,2012
01/04/2011,Airlines PNG,Papua New Guinea,165,0.118,0.012,188,3.134,0.025,2012
01/04/2011,Asiana Airlines,Korea,5847,158.826,56.176,6410,92.214,0,2012
01/04/2011,British Airways,Singapore,2189,124.757,0,2656,171.301,0,2012
01/04/2011,British Airways,Thailand,4434,43.151,0,4277,35.593,0,2012
01/04/2011,British Airways,UK,6260,372.312,50.311,8098,109.915,0,2012
01/04/2011,Cathay Pacific Airways,Hong Kong (SAR),55604,3722.828,340.918,59298,2358.672,18.227,2012
01/04/2011,China Airlines,New Zealand,1514,15.363,0.006,2148,47.666,3.93,2012
01/04/2011,China Airlines,Taiwan,5942,92.204,21.434,6561,108.627,0.204,2012
01/04/2011,China Eastern Airlines,China,7987,197.376,26.34,8136,102.939,0.765,2012
01/04/2011,China Southern Airlines,China,20066,1020.116,87.463,19915,87.99,54.498,2012
01/04/2011,Continental Micronesia,Guam,578,0.286,0,964,0.479,0.009,2012
01/04/2011,Delta Air Lines,USA,6203,315.971,124.602,7174,256.194,0,2012
01/04/2011,Emirates,Malaysia,3243,6.216,0,4160,40.393,0,2012
01/04/2011,Emirates,New Zealand,25923,1330.175,0,21416,751.256,0,2012
01/04/2011,Emirates,Singapore,8186,169.298,0,8691,551.42,0,2012
01/04/2011,Emirates,Thailand,2569,28.485,0,1793,1.07,0,2012
01/04/2011,Emirates,United Arab Emirates,44017,2274.829,51.139,61399,1459.369,0,2012
01/04/2011,Etihad Airways,Singapore,589,54.708,0,639,74.797,0,2012
01/04/2011,Etihad Airways,United Arab Emirates,16389,807.346,125.262,22727,594.771,19.87,2012
01/04/2011,Eva Air,Taiwan,1391,55.894,4.986,1388,16.102,0,2012
01/04/2011,Federal Express Corporation,China,,,,,40.616,0,2012
01/04/2011,Federal Express Corporation,USA,,896.789,22.121,,,,2012
01/04/2011,Fiji Airways,Fiji,16827,533.083,2.399,18650,201.326,10.173,2012
01/04/2011,Garuda Indonesia,Indonesia,20428,699.879,8.169,21489,140.636,0,2012
01/04/2011,Hainan Airlines,China,1218,130.07,0,1300,6.47,0,2012
01/04/2011,Hawaiian Airlines,USA,5415,3.343,6.027,6458,60.371,0,2012
01/04/2011,Indonesia AirAsia,Indonesia,14404,0,0,16157,0,0,2012
01/04/2011,Japan Airlines,Japan,3371,140.541,192.862,3439,419.364,0.97,2012
01/04/2011,Jetstar,Fiji,2070,0,0,2263,0,0,2012
01/04/2011,Jetstar,Indonesia,17334,255.398,0,20803,12.749,0.517,2012
01/04/2011,Jetstar,Japan,11737,307.268,6.464,11459,142.447,6.208,2012
01/04/2011,Jetstar,New Zealand,26777,19.267,0,27420,32.134,14.943,2012
01/04/2011,Jetstar,Philippines,1600,0,0,1927,0,0,2012
01/04/2011,Jetstar,Singapore,9729,222.99,6.378,10813,177.497,6.345,2012
01/04/2011,Jetstar,Thailand,5365,140.205,0.419,5980,92.749,1.024,2012
01/04/2011,Jetstar,USA,4087,93.282,5.122,4492,53.192,0.481,2012
01/04/2011,Jetstar,Vietnam,2019,4.26,0,2193,0,0,2012
01/04/2011,Jetstar Asia,Singapore,3725,0,0,4499,0,0,2012
01/04/2011,Korean Air,Korea,8750,816.281,112.848,10766,674.216,3.028,2012
01/04/2011,LAN Airlines,Chile,2661,321.041,3.339,2904,188.34,3.111,2012
01/04/2011,LAN Airlines,New Zealand,1975,8.538,0,2900,48.086,0,2012
01/04/2011,Malaysia Airlines,Indonesia,,,,0,0,0,2012
01/04/2011,Malaysia Airlines,Malaysia,48641,2378.688,21.516,55821,718.324,0,2012
01/04/2011,Our Airline,Nauru,114,0.374,0.001,146,8.2,0.391,2012
01/04/2011,Our Airline,Solomon Islands,,,,19,0,0,2012
01/04/2011,Pacific Air Express,Papua New Guinea,,3.54,0,,96.879,0,2012
01/04/2011,Pacific Air Express,Solomon Islands,,3.761,0,,48.625,0,2012
01/04/2011,Pacific Air Express,Vanuatu,,36.242,0,,5.39,0,2012
01/04/2011,Philippine Airlines,Philippines,6564,229.063,0,6445,107.051,0,2012
01/04/2011,Qantas Airways,Argentina,2781,107.573,0,2892,39.146,0.969,2012
01/04/2011,Qantas Airways,China,6169,746.512,26.122,5583,129.128,3.542,2012
01/04/2011,Qantas Airways,Germany,2626,125.128,13.267,3145,25.986,35.987,2012
01/04/2011,Qantas Airways,Hong Kong (SAR),23399,1367.474,16.421,23719,390.238,24.494,2012
01/04/2011,Qantas Airways,India,636,41.217,0,284,1.279,0.608,2012
01/04/2011,Qantas Airways,Indonesia,2975,63.747,0.224,3051,111.716,2.302,2012
01/04/2011,Qantas Airways,Japan,4198,175.379,28.508,3644,230.337,62.567,2012
01/04/2011,Qantas Airways,Korea,,,,,0,0,2012
01/04/2011,Qantas Airways,Malaysia,,,,,0,0,2012
01/04/2011,Qantas Airways,New Caledonia,2300,1.245,0.252,2313,8.289,1.614,2012
